regions,tech,c2a,c2a_notes
TO,PUBBDGSBDOldLIFLUT8STDELC_23,1,PublicBuildingSchool boardOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,PUBBDGSBDOldLIHAL100WSTDELC_23,1,PublicBuildingSchool boardOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldLIINC100WSTDELC_23,1,PublicBuildingSchool boardOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldLILED___ESRELC_23,1,PublicBuildingSchool boardOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,PUBBDGSBDOldLILED___STDELC_23,1,PublicBuildingSchool boardOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSCCE___HIGELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldSCCE___ESRELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralEnergy StarElectricity2023
TO,PUBBDGSBDOldSCCE___STDELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSCWA___HIGELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldSCWA___ESRELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWallEnergy StarElectricity2023
TO,PUBBDGSBDOldSCWA___STDELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSCWD___HIGELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldSCWD___ESRELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWindowEnergy StarElectricity2023
TO,PUBBDGSBDOldSCWD___STDELC_23,31.536,PublicBuildingSchool boardOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSCCE___HIGNGA_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,PUBBDGSBDOldSCCE___ESRNGA_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,PUBBDGSBDOldSCCE___STDNGA_23,31.536,PublicBuildingSchool boardOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldSHFUR___STDELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSHPLT500WSTDELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSHPLT1000WSTDELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSHPLT1500WSTDELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSHFUR___HIGHFO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,PUBBDGSBDOldSHFUR___STDHFO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGSBDOldSHFURSMASTDHH2_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,PUBBDGSBDOldSHFURMEDSTDHH2_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,PUBBDGSBDOldSHFURLARSTDHH2_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,PUBBDGSBDOldSHFUR___STDKER_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,PUBBDGSBDOldSHFUR___HIGLFO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,PUBBDGSBDOldSHFUR___STDLFO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGSBDOldSHFUR___HIGPRO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,PUBBDGSBDOldSHFUR___ESRPRO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceEnergy StarPropane2023
TO,PUBBDGSBDOldSHFUR___STDPRO_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,PUBBDGSBDOldSHZTM___STDETHOS_23,31.536,PublicBuildingSchool boardOldSpace HeatingZero Thermal MeasureStandard2023
TO,PUBBDGSBDOldSHZTM___MEDETHOS_23,31.536,PublicBuildingSchool boardOldSpace HeatingZero Thermal MeasureMedium2023
TO,PUBBDGSBDOldSHZTM___HIGETHOS_23,31.536,PublicBuildingSchool boardOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,PUBBDGSBDOldWHSYS___STDBMA_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,PUBBDGSBDOldWHHEP___HIGELC_23,31.536,PublicBuildingSchool boardOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldWHHEP___ESRELC_23,31.536,PublicBuildingSchool boardOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGSBDOldWHHEP___STDELC_23,31.536,PublicBuildingSchool boardOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldWHWTK___HIGELC_23,31.536,PublicBuildingSchool boardOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldWHWTK___STDELC_23,31.536,PublicBuildingSchool boardOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldWHSYS___STDHFO_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,PUBBDGSBDOldWHSYS___STDKER_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,PUBBDGSBDOldWHSYS___STDLFO_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,PUBBDGSBDOldWHSYS___STDBWP_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,PUBBDGSBDOldWHSYS___ESRPRO_23,31.536,PublicBuildingSchool boardOldWater HeatingSystemEnergy StarPropane2023
TO,PUBBDGSBDOldAM______STDELC_16,31.536,PublicBuildingSchool boardOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldAE______STDELC_16,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldAE______STDPRO_16,31.536,PublicBuildingSchool boardOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,PUBBDGSBDOldLIFLC___STDELC_16,1,PublicBuildingSchool boardOldLightingFluocompactStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldLIFLU___STDELC_16,1,PublicBuildingSchool boardOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldLIHAL___STDELC_16,1,PublicBuildingSchool boardOldLightingHalogenStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldLIINC___STDELC_16,1,PublicBuildingSchool boardOldLightingIncandescentStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldLILED___STDELC_16,1,PublicBuildingSchool boardOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldSC______STDELC_16,31.536,PublicBuildingSchool boardOldSpace CoolingStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldSC_________DCO_16,31.536,PublicBuildingSchool boardOldSpace CoolingDistrict Cooling2016
TO,PUBBDGSBDOldSHFUR___STDELC_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldSHHEP___STDELC_16,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldSHPLT___STDELC_16,31.536,PublicBuildingSchool boardOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldSH_________DHE_16,31.536,PublicBuildingSchool boardOldSpace HeatingDistrict Heating2016
TO,PUBBDGSBDOldSHFUR___STDHFO_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGSBDOldSHFUR___STDKER_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,PUBBDGSBDOldSHFUR___STDLFO_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGSBDOldSHFUR___STDPRO_16,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,PUBBDGSBDOldWH______STDELC_16,31.536,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyElectricity2016
TO,PUBBDGSBDOldWH______STDHFO_16,31.536,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,PUBBDGSBDOldWH______STDKER_16,31.536,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyKerosene2016
TO,PUBBDGSBDOldWH______STDLFO_16,31.536,PublicBuildingSchool boardOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,PUBBDGSBDOldWH_________DHE_16,31.536,PublicBuildingSchool boardOldWater HeatingDistrict Heating2016
TO,PUBBDGPSINewSHFUR___HIGNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGPSINewSHFUR___ESRNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGPSINewSHFUR___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGPSINewWHWTK___HIGNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGPSINewWHWTK___ESRNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGPSINewWHWTK___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNNewSHFUR___HIGNGA_23,31.536,PublicBuildingMunicipalityNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGMUNNewSHFUR___ESRNGA_23,31.536,PublicBuildingMunicipalityNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGMUNNewSHFUR___STDNGA_23,31.536,PublicBuildingMunicipalityNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNNewWHWTK___HIGNGA_23,31.536,PublicBuildingMunicipalityNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGMUNNewWHWTK___ESRNGA_23,31.536,PublicBuildingMunicipalityNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGMUNNewWHWTK___STDNGA_23,31.536,PublicBuildingMunicipalityNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPNewSHFUR___HIGNGA_23,31.536,PublicBuildingHospitalNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGHSPNewSHFUR___ESRNGA_23,31.536,PublicBuildingHospitalNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGHSPNewSHFUR___STDNGA_23,31.536,PublicBuildingHospitalNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPNewWHWTK___HIGNGA_23,31.536,PublicBuildingHospitalNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGHSPNewWHWTK___ESRNGA_23,31.536,PublicBuildingHospitalNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGHSPNewWHWTK___STDNGA_23,31.536,PublicBuildingHospitalNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDNewSHFUR___HIGNGA_23,31.536,PublicBuildingSchool boardNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGSBDNewSHFUR___ESRNGA_23,31.536,PublicBuildingSchool boardNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGSBDNewSHFUR___STDNGA_23,31.536,PublicBuildingSchool boardNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDNewWHWTK___HIGNGA_23,31.536,PublicBuildingSchool boardNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGSBDNewWHWTK___ESRNGA_23,31.536,PublicBuildingSchool boardNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGSBDNewWHWTK___STDNGA_23,31.536,PublicBuildingSchool boardNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGPSIOldSHFUR___HIGNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGPSIOldSHFUR___ESRNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGPSIOldSHFUR___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGPSIOldWHWTK___HIGNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGPSIOldWHWTK___ESRNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGPSIOldWHWTK___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNOldSHFUR___HIGNGA_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGMUNOldSHFUR___ESRNGA_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGMUNOldSHFUR___STDNGA_23,31.536,PublicBuildingMunicipalityOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNOldWHWTK___HIGNGA_23,31.536,PublicBuildingMunicipalityOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGMUNOldWHWTK___ESRNGA_23,31.536,PublicBuildingMunicipalityOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGMUNOldWHWTK___STDNGA_23,31.536,PublicBuildingMunicipalityOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldSHFUR___HIGNGA_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGHSPOldSHFUR___ESRNGA_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGHSPOldSHFUR___STDNGA_23,31.536,PublicBuildingHospitalOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldWHWTK___HIGNGA_23,31.536,PublicBuildingHospitalOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGHSPOldWHWTK___ESRNGA_23,31.536,PublicBuildingHospitalOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGHSPOldWHWTK___STDNGA_23,31.536,PublicBuildingHospitalOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldSHFUR___HIGNGA_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,PUBBDGSBDOldSHFUR___ESRNGA_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,PUBBDGSBDOldSHFUR___STDNGA_23,31.536,PublicBuildingSchool boardOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldWHWTK___HIGNGA_23,31.536,PublicBuildingSchool boardOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,PUBBDGSBDOldWHWTK___ESRNGA_23,31.536,PublicBuildingSchool boardOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,PUBBDGSBDOldWHWTK___STDNGA_23,31.536,PublicBuildingSchool boardOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,PUBBDGPSINewSHHEP___HIGELC_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGPSINewSHHEP___ESRELC_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGPSINewSHHEP___STDELC_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGPSINewSHHEP___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNNewSHHEP___HIGELC_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGMUNNewSHHEP___ESRELC_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGMUNNewSHHEP___STDELC_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGMUNNewSHHEP___STDNGA_23,31.536,PublicBuildingMunicipalityNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPNewSHHEP___HIGELC_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGHSPNewSHHEP___ESRELC_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGHSPNewSHHEP___STDELC_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGHSPNewSHHEP___STDNGA_23,31.536,PublicBuildingHospitalNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDNewSHHEP___HIGELC_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGSBDNewSHHEP___ESRELC_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGSBDNewSHHEP___STDELC_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGSBDNewSHHEP___STDNGA_23,31.536,PublicBuildingSchool boardNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGPSIOldSHHEP___HIGELC_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGPSIOldSHHEP___ESRELC_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGPSIOldSHHEP___STDELC_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGPSIOldSHHEP___STDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNOldSHHEP___HIGELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGMUNOldSHHEP___ESRELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGMUNOldSHHEP___STDELC_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldSHHEP___STDNGA_23,31.536,PublicBuildingMunicipalityOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPOldSHHEP___HIGELC_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGHSPOldSHHEP___ESRELC_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGHSPOldSHHEP___STDELC_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGHSPOldSHHEP___STDNGA_23,31.536,PublicBuildingHospitalOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDOldSHHEP___HIGELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,PUBBDGSBDOldSHHEP___ESRELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,PUBBDGSBDOldSHHEP___STDELC_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,PUBBDGSBDOldSHHEP___STDNGA_23,31.536,PublicBuildingSchool boardOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,PUBBDGPSINewWHSTHBCKSTDELC_23,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGPSINewWHSTHBCKSTDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGPSINewAE______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionNewAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGPSINewSC______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionNewSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGPSINewSHFUR___HIGNGA_16,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGPSINewSHFUR___STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGPSINewWH______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionNewWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNNewWHSTHBCKSTDELC_23,31.536,PublicBuildingMunicipalityNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGMUNNewWHSTHBCKSTDNGA_23,31.536,PublicBuildingMunicipalityNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGMUNNewAE______STDNGA_16,31.536,PublicBuildingMunicipalityNewAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNNewSC______STDNGA_16,31.536,PublicBuildingMunicipalityNewSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNNewSHFUR___HIGNGA_16,31.536,PublicBuildingMunicipalityNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGMUNNewSHFUR___STDNGA_16,31.536,PublicBuildingMunicipalityNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNNewWH______STDNGA_16,31.536,PublicBuildingMunicipalityNewWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPNewWHSTHBCKSTDELC_23,31.536,PublicBuildingHospitalNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGHSPNewWHSTHBCKSTDNGA_23,31.536,PublicBuildingHospitalNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGHSPNewAE______STDNGA_16,31.536,PublicBuildingHospitalNewAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPNewSC______STDNGA_16,31.536,PublicBuildingHospitalNewSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPNewSHFUR___HIGNGA_16,31.536,PublicBuildingHospitalNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGHSPNewSHFUR___STDNGA_16,31.536,PublicBuildingHospitalNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGHSPNewWH______STDNGA_16,31.536,PublicBuildingHospitalNewWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDNewWHSTHBCKSTDELC_23,31.536,PublicBuildingSchool boardNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGSBDNewWHSTHBCKSTDNGA_23,31.536,PublicBuildingSchool boardNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGSBDNewAE______STDNGA_16,31.536,PublicBuildingSchool boardNewAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDNewSC______STDNGA_16,31.536,PublicBuildingSchool boardNewSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDNewSHFUR___HIGNGA_16,31.536,PublicBuildingSchool boardNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGSBDNewSHFUR___STDNGA_16,31.536,PublicBuildingSchool boardNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGSBDNewWH______STDNGA_16,31.536,PublicBuildingSchool boardNewWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGPSIOldWHSTHBCKSTDELC_23,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGPSIOldWHSTHBCKSTDNGA_23,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,PUBBDGPSIOldAE______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionOldAuxiliary EquipmentStandard EfficiencyNatural Gas2016
TO,PUBBDGPSIOldSC______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace CoolingStandard EfficiencyNatural Gas2016
TO,PUBBDGPSIOldSHFUR___HIGNGA_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,PUBBDGPSIOldSHFUR___STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2016
TO,PUBBDGPSIOldWH______STDNGA_16,31.536,PublicBuildingPost-Secondary InstitutionOldWater HeatingStandard EfficiencyNatural Gas2016
TO,PUBBDGMUNOldWHSTHBCKSTDELC_23,31.536,PublicBuildingMunicipalityOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,PUBBDGMUNOldWHSTHBCKSTDNGA_23,31.536,PublicBuildingMunicipalityOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
