regions,tech,growthrate_seed,growthrate_seed_units,growthrate_seed_notes
TO,COMBDGHLCNewLIINC100WSTDELC_23,369.4529351,,
TO,COMBDGWSTOldWHSTHBCKSTDELC_23,5.3451373,,
TO,COMBDGAFSOldLIHAL100WSTDELC_23,818.8253337,,
TO,COMBDGOFFOldWHSYS___STDBMA_23,1.711301369,,
TO,COMBDGRTTOldSHPLT500WSTDELC_23,45.49417179,,
TO,COMBDGEDSOldLILED___STDELC_23,2260.894639,,
TO,COMBDGOTSOldLIHAL100WSTDELC_23,848.2623885,,
TO,COMBDGHLCOldSCWD___ESRELC_23,18.9566541,,
TO,COMBDGWSTOldWHHEP___ESRELC_23,0.910468269,,
TO,COMBDGWSTOldSCWD___ESRELC_23,28.73272716,,
TO,COMBDGRTTNewLIINC100WSTDELC_23,638.2602756,,
TO,COMBDGEDSOldSHPLT500WSTDELC_23,35.16161438,,
TO,COMBDGWSTOldWHHEP___STDELC_23,0.910468269,,
TO,COMBDGRTTOldSHFUR___STDKER_23,15.06311764,,
TO,COMBDGRTTOldSHFUR___STDHFO_23,15.06311764,,
TO,COMBDGRTTOldSHFUR___STDLFO_23,15.06311764,,
TO,COMBDGEDSOldLILED___HIGELC_23,2260.894639,,
TO,COMBDGRTTOldSHFUR___HIGHFO_23,15.06311764,,
TO,COMBDGRTTOldSHFUR___HIGLFO_23,15.06311764,,
TO,COMBDGOFFNewLILED___ESRELC_23,1304.807054,,
TO,COMBDGHLCOldAE______STDPRO_23,7.507813742,,
TO,COMBDGRTTOldLILED___STDELC_23,3420.716931,,
TO,COMBDGEDSOldSHFUR___STDKER_23,11.64200848,,
TO,COMBDGEDSOldSHFUR___STDHFO_23,11.64200848,,
TO,COMBDGEDSOldSHFUR___STDLFO_23,11.64200848,,
TO,COMBDGEDSOldSHFUR___HIGHFO_23,11.64200848,,
TO,COMBDGEDSOldSHFUR___HIGLFO_23,11.64200848,,
TO,COMBDGOFFOldAE______STDELC_23,200.2978805,,
TO,COMBDGEDSNewSHFURLARSTDHH2_23,35.98318335,,
TO,COMBDGEDSNewSHFURMEDSTDHH2_23,35.98318335,,
TO,COMBDGHLCOldSCWA___STDELC_23,12.09520449,,
TO,COMBDGWSTOldSHFUR___STDPRO_23,9.468830915,,
TO,COMBDGEDSNewSHHEP___STDGEO_23,35.98318335,,
TO,COMBDGWSTOldSCWA___STDELC_23,18.33278218,,
TO,COMBDGWSTOldSHFUR___ESRPRO_23,20.71646064,,
TO,COMBDGEDSNewSHFURSMASTDHH2_23,35.98318335,,
TO,COMBDGHLCOldLIFLUT8HIGELC_23,1494.545518,,
TO,COMBDGHLCOldSHFUR___STDPRO_23,6.418074944,,
TO,COMBDGHLCOldSHFUR___ESRPRO_23,14.04183876,,
TO,COMBDGWSTOldSHHEP___ESRELC_23,11.25752817,,
TO,COMBDGRTTOldLILED___HIGELC_23,3420.716931,,
TO,COMBDGWSTOldWHHEP___HIGELC_23,0.910468269,,
TO,COMBDGWSTOldSHFUR___HIGPRO_23,9.468830915,,
TO,COMBDGHLCOldSCWA___ESRELC_23,18.9566541,,
TO,COMBDGHLCOldSCCE___STDELC_23,12.09520449,,
TO,COMBDGWSTOldSCWA___ESRELC_23,28.73272716,,
TO,COMBDGHLCOldSHFUR___HIGPRO_23,6.418074944,,
TO,COMBDGHLCOldSHHEP___ESRELC_23,7.63047309,,
TO,COMBDGHLCOldSCWD___HIGELC_23,12.09520449,,
TO,COMBDGWSTOldSCCE___STDELC_23,18.33278218,,
TO,COMBDGOFFNewLIHAL100WSTDELC_23,1304.807054,,
TO,COMBDGWSTOldSCWD___HIGELC_23,18.33278218,,
TO,COMBDGEDSNewSHHEP___ESRGEO_23,35.98318335,,
TO,COMBDGEDSOldAE______STDPRO_23,9.695651773,,
TO,COMBDGHLCNewSHFURLARSTDHH2_23,36.20254001,,
TO,COMBDGHLCNewSHFURMEDSTDHH2_23,36.20254001,,
TO,COMBDGEDSNewSHHEP___HIGGEO_23,35.98318335,,
TO,COMBDGHLCOldSCCE___ESRELC_23,18.9566541,,
TO,COMBDGHLCNewSHHEP___STDGEO_23,36.20254001,,
TO,COMBDGHLCOldSCWA___HIGELC_23,12.09520449,,
TO,COMBDGWSTOldSCCE___ESRELC_23,28.73272716,,
TO,COMBDGWSTOldSCWA___HIGELC_23,18.33278218,,
TO,COMBDGHLCNewSHFURSMASTDHH2_23,36.20254001,,
TO,COMBDGWSTOldSHHEP___STDELC_23,11.25752817,,
TO,COMBDGHLCOldSHHEP___STDELC_23,7.63047309,,
TO,COMBDGRTTOldSCWD___STDELC_23,28.43867748,,
TO,COMBDGHLCNewSHHEP___ESRGEO_23,36.20254001,,
TO,COMBDGWSTOldSHHEP___HIGELC_23,11.25752817,,
TO,COMBDGRTTNewSHHEP___STDGEO_23,64.13236956,,
TO,COMBDGHLCNewSHHEP___HIGGEO_23,36.20254001,,
TO,COMBDGHLCOldSCCE___HIGELC_23,12.09520449,,
TO,COMBDGWSTOldSCCE___HIGELC_23,18.33278218,,
TO,COMBDGHLCOldSHHEP___HIGELC_23,7.63047309,,
TO,COMBDGRTTNewSHFURLARSTDHH2_23,64.13236956,,
TO,COMBDGRTTNewSHFURMEDSTDHH2_23,64.13236956,,
TO,COMBDGEDSOldSCWD___STDELC_23,22.54290085,,
TO,COMBDGEDSOldLIFLUT8HIGELC_23,2260.894639,,
TO,COMBDGAEROldLIINC100WSTDELC_23,748.5134366,,
TO,COMBDGRTTNewSHFURSMASTDHH2_23,64.13236956,,
TO,COMBDGOFFOldSHPLT1500WSTDELC_23,115.0354596,,
TO,COMBDGRTTNewSHHEP___ESRGEO_23,64.13236956,,
TO,COMBDGRTTOldSCWD___ESRELC_23,44.57156325,,
TO,COMBDGRTTNewSHHEP___HIGGEO_23,64.13236956,,
TO,COMBDGWSTOldSHHEP___STDNGA_23,11.25752817,,
TO,COMBDGWSTOldLILED___ESRELC_23,1614.952462,,
TO,COMBDGHLCOldSHHEP___STDNGA_23,7.63047309,,
TO,COMBDGAFSOldLIINC100WSTDELC_23,818.8253337,,
TO,COMBDGEDSOldSCWD___ESRELC_23,35.33119049,,
TO,COMBDGRTTOldWHSTHBCKSTDELC_23,10.33206252,,
TO,COMBDGOTSOldLIINC100WSTDELC_23,848.2623885,,
TO,COMBDGOFFOldSHPLT1000WSTDELC_23,115.0354596,,
TO,COMBDGRTTOldLIFLUT8HIGELC_23,3420.716931,,
TO,COMBDGHLCOldWHSTHBCKSTDELC_23,6.89848277,,
TO,COMBDGRTTOldSCWA___STDELC_23,28.43867748,,
TO,COMBDGEDSOldWHSTHBCKSTDELC_23,8.189582297,,
TO,COMBDGRTTOldSHFUR___STDPRO_23,15.06311764,,
TO,COMBDGRTTOldSHFUR___ESRPRO_23,32.95596747,,
TO,COMBDGWSTOldLIHAL100WSTDELC_23,1614.952462,,
TO,COMBDGRTTOldWHHEP___ESRELC_23,1.759920194,,
TO,COMBDGOFFOldSHFUR___STDELC_23,265.8468804,,
TO,COMBDGTAWOldSHHEP___STDGEO_23,3.601821277,,
TO,COMBDGRTTOldSHHEP___ESRELC_23,17.90859639,,
TO,COMBDGRTTOldSCWA___ESRELC_23,44.57156325,,
TO,COMBDGRTTOldSCCE___STDELC_23,28.43867748,,
TO,COMBDGRTTOldSHFUR___HIGPRO_23,15.06311764,,
TO,COMBDGRTTOldSCWD___HIGELC_23,28.43867748,,
TO,COMBDGEDSOldSHFUR___STDPRO_23,11.64200848,,
TO,COMBDGRTTOldWHHEP___STDELC_23,1.759920194,,
TO,COMBDGEDSOldSCWA___STDELC_23,22.54290085,,
TO,COMBDGEDSOldSHFUR___ESRPRO_23,25.47106529,,
TO,COMBDGHLCOldWHHEP___ESRELC_23,1.175058621,,
TO,COMBDGEDSOldSHHEP___ESRELC_23,13.84122703,,
TO,COMBDGEDSOldWHHEP___ESRELC_23,1.394979099,,
TO,COMBDGEDSOldSHFUR___HIGPRO_23,11.64200848,,
TO,COMBDGRTTOldSCCE___ESRELC_23,44.57156325,,
TO,COMBDGRTTOldSCWA___HIGELC_23,28.43867748,,
TO,COMBDGTAWOldSHHEP___ESRGEO_23,3.601821277,,
TO,COMBDGHLCOldWHHEP___STDELC_23,1.175058621,,
TO,COMBDGEDSOldSCWA___ESRELC_23,35.33119049,,
TO,COMBDGEDSOldSCCE___STDELC_23,22.54290085,,
TO,COMBDGEDSOldSCWD___HIGELC_23,22.54290085,,
TO,COMBDGEDSOldWHHEP___STDELC_23,1.394979099,,
TO,COMBDGOFFOldLIFLC___STDELC_23,8663.675994,,
TO,COMBDGTAWOldSHHEP___HIGGEO_23,3.601821277,,
TO,COMBDGOFFOldWHSTHBCKSTDELC_23,11.9444795,,
TO,COMBDGRTTOldSHHEP___STDELC_23,17.90859639,,
TO,COMBDGOFFOldLIFLUT8STDELC_23,8663.675994,,
TO,COMBDGTAWOldSHFURLARSTDHH2_23,3.02953154,,
TO,COMBDGTAWOldSHFURMEDSTDHH2_23,3.02953154,,
TO,COMBDGOFFNewLIINC100WSTDELC_23,1304.807054,,
TO,COMBDGEDSOldSCCE___ESRELC_23,35.33119049,,
TO,COMBDGEDSOldSCWA___HIGELC_23,22.54290085,,
TO,COMBDGTAWOldSHFURSMASTDHH2_23,3.02953154,,
TO,COMBDGRTTOldWHHEP___HIGELC_23,1.759920194,,
TO,COMBDGEDSOldSHHEP___STDELC_23,13.84122703,,
TO,COMBDGRTTOldSHHEP___HIGELC_23,17.90859639,,
TO,COMBDGRTTOldSCCE___HIGELC_23,28.43867748,,
TO,COMBDGHLCOldLILED___ESRELC_23,1494.545518,,
TO,COMBDGOFFOldWHHEP___ESRELC_23,2.034572541,,
TO,COMBDGHLCOldWHHEP___HIGELC_23,1.175058621,,
TO,COMBDGEDSOldSHHEP___HIGELC_23,13.84122703,,
TO,COMBDGEDSOldWHHEP___HIGELC_23,1.394979099,,
TO,COMBDGOFFOldWHHEP___STDELC_23,2.034572541,,
TO,COMBDGEDSOldSCCE___HIGELC_23,22.54290085,,
TO,COMBDGAEROldSHHEP___STDGEO_23,4.792097246,,
TO,COMBDGRTTOldSHHEP___STDNGA_23,17.90859639,,
TO,COMBDGOFFOldSHPLT500WSTDELC_23,115.0354596,,
TO,COMBDGHLCOldLIHAL100WSTDELC_23,1494.545518,,
TO,COMBDGEDSOldSHHEP___STDNGA_23,13.84122703,,
TO,COMBDGAFSOldSHHEP___STDGEO_23,5.143233044,,
TO,COMBDGAEROldSHHEP___ESRGEO_23,4.792097246,,
TO,COMBDGAEROldSHHEP___HIGGEO_23,4.792097246,,
TO,COMBDGOFFOldWHHEP___HIGELC_23,2.034572541,,
TO,COMBDGAEROldSHFURLARSTDHH2_23,4.030685765,,
TO,COMBDGAFSOldSHHEP___ESRGEO_23,5.143233044,,
TO,COMBDGAEROldSHFURMEDSTDHH2_23,4.030685765,,
TO,COMBDGOFFOldSHFUR___STDKER_23,38.088234,,
TO,COMBDGOFFOldSHFUR___STDHFO_23,38.088234,,
TO,COMBDGOFFOldSHFUR___STDLFO_23,38.088234,,
TO,COMBDGOFFOldSHFUR___HIGHFO_23,38.088234,,
TO,COMBDGOFFOldSHFUR___HIGLFO_23,38.088234,,
TO,COMBDGOFFOldLILED___STDELC_23,8663.675994,,
TO,COMBDGAEROldSHFURSMASTDHH2_23,4.030685765,,
TO,COMBDGAFSOldSHHEP___HIGGEO_23,5.143233044,,
TO,COMBDGOFFOldAE______STDPRO_23,28.80790084,,
TO,COMBDGOFFNewSHHEP___STDGEO_23,130.892262,,
TO,COMBDGOTSOldSHHEP___STDGEO_23,5.835634925,,
TO,COMBDGAFSOldSHFURLARSTDHH2_23,4.326029951,,
TO,COMBDGAFSOldSHFURMEDSTDHH2_23,4.326029951,,
TO,COMBDGEDSOldLILED___ESRELC_23,2260.894639,,
TO,COMBDGAFSOldSHFURSMASTDHH2_23,4.326029951,,
TO,COMBDGOFFNewSHFURLARSTDHH2_23,130.892262,,
TO,COMBDGOFFOldLILED___HIGELC_23,8663.675994,,
TO,COMBDGOFFNewSHFURMEDSTDHH2_23,130.892262,,
TO,COMBDGOFFNewSHHEP___ESRGEO_23,130.892262,,
TO,COMBDGOFFOldSCWD___STDELC_23,62.41944316,,
TO,COMBDGOTSOldSHHEP___ESRGEO_23,5.835634925,,
TO,COMBDGOFFNewSHFURSMASTDHH2_23,130.892262,,
TO,COMBDGWSTOldLIINC100WSTDELC_23,1614.952462,,
TO,COMBDGOFFNewSHHEP___HIGGEO_23,130.892262,,
TO,COMBDGOTSOldSHHEP___HIGGEO_23,5.835634925,,
TO,COMBDGRTTOldLILED___ESRELC_23,3420.716931,,
TO,COMBDGOTSOldSHFURLARSTDHH2_23,4.908416798,,
TO,COMBDGEDSOldLIHAL100WSTDELC_23,2260.894639,,
TO,COMBDGOTSOldSHFURMEDSTDHH2_23,4.908416798,,
TO,COMBDGOTSOldSHFURSMASTDHH2_23,4.908416798,,
TO,COMBDGOFFOldSCWD___ESRELC_23,97.82916809,,
TO,COMBDGRTTOldLIHAL100WSTDELC_23,3420.716931,,
TO,COMBDGOFFOldSCWA___STDELC_23,62.41944316,,
TO,COMBDGOFFOldSCWA___ESRELC_23,97.82916809,,
TO,COMBDGOFFOldSCCE___STDELC_23,62.41944316,,
TO,COMBDGOFFOldSCWD___HIGELC_23,62.41944316,,
TO,COMBDGHLCOldLIINC100WSTDELC_23,1494.545518,,
TO,COMBDGOFFOldLIFLUT8HIGELC_23,8663.675994,,
TO,COMBDGOFFOldSCCE___ESRELC_23,97.82916809,,
TO,COMBDGOFFOldSCWA___HIGELC_23,62.41944316,,
TO,COMBDGOFFOldSHFUR___STDPRO_23,38.088234,,
TO,COMBDGOFFOldSHFUR___ESRPRO_23,83.33166022,,
TO,COMBDGOFFOldSHHEP___ESRELC_23,45.28324258,,
TO,COMBDGOFFOldSHFUR___HIGPRO_23,38.088234,,
TO,COMBDGOFFOldSCCE___HIGELC_23,62.41944316,,
TO,COMBDGOFFOldSHHEP___STDELC_23,45.28324258,,
TO,COMBDGWSTOldSHHEP___STDGEO_23,11.25752817,,
TO,COMBDGHLCOldSHHEP___STDGEO_23,7.63047309,,
TO,COMBDGOFFOldSHHEP___HIGELC_23,45.28324258,,
TO,COMBDGEDSOldLIINC100WSTDELC_23,2260.894639,,
TO,COMBDGWSTOldSHHEP___ESRGEO_23,11.25752817,,
TO,COMBDGHLCOldSHHEP___ESRGEO_23,7.63047309,,
TO,COMBDGWSTOldSHHEP___HIGGEO_23,11.25752817,,
TO,COMBDGHLCOldSHHEP___HIGGEO_23,7.63047309,,
TO,COMBDGWSTOldSHFURLARSTDHH2_23,9.468830915,,
TO,COMBDGWSTOldSHFURMEDSTDHH2_23,9.468830915,,
TO,COMBDGHLCOldSHFURLARSTDHH2_23,6.418074944,,
TO,COMBDGOFFOldSHHEP___STDNGA_23,45.28324258,,
TO,COMBDGHLCOldSHFURMEDSTDHH2_23,6.418074944,,
TO,COMBDGWSTOldSHFURSMASTDHH2_23,9.468830915,,
TO,COMBDGHLCOldSHFURSMASTDHH2_23,6.418074944,,
TO,COMBDGRTTOldLIINC100WSTDELC_23,3420.716931,,
TO,COMBDGRTTOldSHHEP___STDGEO_23,17.90859639,,
TO,COMBDGOFFOldLILED___ESRELC_23,8663.675994,,
TO,COMBDGEDSOldSHHEP___STDGEO_23,13.84122703,,
TO,COMBDGRTTOldSHHEP___ESRGEO_23,17.90859639,,
TO,COMBDGRTTOldSHHEP___HIGGEO_23,17.90859639,,
TO,COMBDGEDSOldSHHEP___ESRGEO_23,13.84122703,,
TO,COMBDGRTTOldSHFURLARSTDHH2_23,15.06311764,,
TO,COMBDGEDSOldSHHEP___HIGGEO_23,13.84122703,,
TO,COMBDGRTTOldSHFURMEDSTDHH2_23,15.06311764,,
TO,COMBDGOFFOldLIHAL100WSTDELC_23,8663.675994,,
TO,COMBDGRTTOldSHFURSMASTDHH2_23,15.06311764,,
TO,COMBDGEDSOldSHFURLARSTDHH2_23,11.64200848,,
TO,COMBDGEDSOldSHFURMEDSTDHH2_23,11.64200848,,
TO,COMBDGEDSOldSHFURSMASTDHH2_23,11.64200848,,
TO,COMBDGOFFOldLIINC100WSTDELC_23,8663.675994,,
TO,COMBDGOFFOldSHHEP___STDGEO_23,45.28324258,,
TO,COMBDGOFFOldSHHEP___ESRGEO_23,45.28324258,,
TO,COMBDGOFFOldSHHEP___HIGGEO_23,45.28324258,,
TO,COMBDGOFFOldSHFURLARSTDHH2_23,38.088234,,
TO,COMBDGOFFOldSHFURMEDSTDHH2_23,38.088234,,
TO,COMBDGOFFOldSHFURSMASTDHH2_23,38.088234,,
TO,COMBDGICINewSCZTM___STDETHOS_23,0,,
TO,COMBDGOFFOldSCZTM___STDETHOS_23,3.278678234,,
TO,COMBDGEDSOldSCZTM___STDETHOS_23,1.184100892,,
TO,COMBDGRTTOldSCZTM___STDETHOS_23,1.49378572,,
TO,COMBDGHLCOldSCZTM___STDETHOS_23,0.635319408,,
TO,COMBDGWSTOldSCZTM___STDETHOS_23,0.962957868,,
TO,COMBDGOTSOldSCZTM___STDETHOS_23,0.473158756,,
TO,COMBDGAFSOldSCZTM___STDETHOS_23,0.423837807,,
TO,COMBDGOFFNewSCZTM___STDETHOS_23,0.352483473,,
TO,COMBDGAEROldSCZTM___STDETHOS_23,0.395698587,,
TO,COMBDGTAWOldSCZTM___STDETHOS_23,0.191797542,,
TO,COMBDGRTTNewSCZTM___STDETHOS_23,0.198957014,,
TO,COMBDGHLCNewSCZTM___STDETHOS_23,0.112105157,,
TO,COMBDGEDSNewSCZTM___STDETHOS_23,0.114486678,,
TO,COMBDGOTSNewSCZTM___STDETHOS_23,0.074568125,,
TO,COMBDGTAWNewSCZTM___STDETHOS_23,0.048223509,,
TO,COMBDGICIOldSCZTM___STDETHOS_23,0.056620236,,
TO,COMBDGWSTNewSCZTM___STDETHOS_23,0.047134297,,
TO,COMBDGAERNewSCZTM___STDETHOS_23,0.028819907,,
TO,COMBDGAFSNewSCZTM___STDETHOS_23,0.015070921,,
