regions,tech,c2a,c2a_notes
TO,COMBDGAFSOldSC______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGAFSOldSC_________DCO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling2016
TO,COMBDGAFSOldSHFUR___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGAFSOldSHHEP___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGAFSOldSHPLT___STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGAFSOldSHFUR___STDHFO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGAFSOldSHFUR___STDKER_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGAFSOldSHFUR___STDLFO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGAFSOldSHFUR___STDPRO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGAFSOldSH_________DHE_16,31.536,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingDistrict Heating2016
TO,COMBDGAFSOldWH______STDELC_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGAFSOldWH______STDHFO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGAFSOldWH______STDKER_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGAFSOldWH______STDLFO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGAFSOldWH______STDPRO_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGAFSOldWH_________DHE_16,31.536,CommercialBuildingAccommodation and Food ServicesOldWater HeatingDistrict Heating2016
TO,COMBDGAFSOldSLLED___STDELC_16,1,CommercialBuildingAccommodation and Food ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOTSOldAM______STDELC_23,31.536,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity2023
TO,COMBDGOTSOldAE______STDBMA_23,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyBiomass2023
TO,COMBDGOTSOldAE______STDELC_23,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity2023
TO,COMBDGOTSOldAE______STDNGA_23,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas2023
TO,COMBDGOTSOldAE______STDPRO_23,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyPropane2023
TO,COMBDGOTSOldLILED___HIGELC_23,1,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLC___HIGELC_23,1,CommercialBuildingOther ServicesOldLightingFluocompactHigh EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLC___STDELC_23,1,CommercialBuildingOther ServicesOldLightingFluocompactStandard EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLUT5HIGELC_23,1,CommercialBuildingOther ServicesOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLUT8HIGELC_23,1,CommercialBuildingOther ServicesOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLUT5STDELC_23,1,CommercialBuildingOther ServicesOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,COMBDGOTSOldLIFLUT8STDELC_23,1,CommercialBuildingOther ServicesOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,COMBDGOTSOldLIHAL100WSTDELC_23,1,CommercialBuildingOther ServicesOldLightingHalogen100WStandard EfficiencyElectricity2023
TO,COMBDGOTSOldLIINC100WSTDELC_23,1,CommercialBuildingOther ServicesOldLightingIncandescent100WStandard EfficiencyElectricity2023
TO,COMBDGOTSOldLILED___ESRELC_23,1,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,COMBDGOTSOldLILED___STDELC_23,1,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSCCE___HIGELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,COMBDGOTSOldSCCE___ESRELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralEnergy StarElectricity2023
TO,COMBDGOTSOldSCCE___STDELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSCWA___HIGELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,COMBDGOTSOldSCWA___ESRELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWallEnergy StarElectricity2023
TO,COMBDGOTSOldSCWA___STDELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSCWD___HIGELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,COMBDGOTSOldSCWD___ESRELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWindowEnergy StarElectricity2023
TO,COMBDGOTSOldSCWD___STDELC_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSCCE___HIGNGA_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralHigh EfficiencyNatural Gas2023
TO,COMBDGOTSOldSCCE___ESRNGA_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralEnergy StarNatural Gas2023
TO,COMBDGOTSOldSCCE___STDNGA_23,31.536,CommercialBuildingOther ServicesOldSpace CoolingCentralStandard EfficiencyNatural Gas2023
TO,COMBDGOTSOldSHFUR___STDELC_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSHPLT500WSTDELC_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSHPLT1000WSTDELC_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSHPLT1500WSTDELC_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,COMBDGOTSOldSHFUR___HIGHFO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceHigh EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSOldSHFUR___STDHFO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSOldSHFURSMASTDHH2_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceSmallStandard EfficiencyHydrogen2023
TO,COMBDGOTSOldSHFURMEDSTDHH2_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceMediumStandard EfficiencyHydrogen2023
TO,COMBDGOTSOldSHFURLARSTDHH2_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceLargeStandard EfficiencyHydrogen2023
TO,COMBDGOTSOldSHFUR___STDKER_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,COMBDGOTSOldSHFUR___HIGLFO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,COMBDGOTSOldSHFUR___STDLFO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOTSOldSHFUR___HIGPRO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,COMBDGOTSOldSHFUR___ESRPRO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceEnergy StarPropane2023
TO,COMBDGOTSOldSHFUR___STDPRO_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,COMBDGOTSOldSHZTM___STDETHOS_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingZero Thermal MeasureStandard2023
TO,COMBDGOTSOldSHZTM___MEDETHOS_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingZero Thermal MeasureMedium2023
TO,COMBDGOTSOldSHZTM___HIGETHOS_23,31.536,CommercialBuildingOther ServicesOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,COMBDGOTSOldWHSYS___STDBMA_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,COMBDGOTSOldWHHEP___HIGELC_23,31.536,CommercialBuildingOther ServicesOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,COMBDGOTSOldWHHEP___ESRELC_23,31.536,CommercialBuildingOther ServicesOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,COMBDGOTSOldWHHEP___STDELC_23,31.536,CommercialBuildingOther ServicesOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,COMBDGOTSOldWHWTK___HIGELC_23,31.536,CommercialBuildingOther ServicesOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,COMBDGOTSOldWHWTK___STDELC_23,31.536,CommercialBuildingOther ServicesOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,COMBDGOTSOldWHSYS___STDHFO_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemStandard EfficiencyHeavy Fuel Oil2023
TO,COMBDGOTSOldWHSYS___STDKER_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,COMBDGOTSOldWHSYS___STDLFO_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,COMBDGOTSOldWHSYS___STDBWP_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,COMBDGOTSOldWHSYS___ESRPRO_23,31.536,CommercialBuildingOther ServicesOldWater HeatingSystemEnergy StarPropane2023
TO,COMBDGOTSOldSLLED___HIGELC_23,1,CommercialBuildingOther ServicesOldStreet LightingLight Emitting DiodeHigh EfficiencyElectricity2023
TO,COMBDGOTSOldAM______STDELC_16,31.536,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity2016
TO,COMBDGOTSOldAE______STDELC_16,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity2016
TO,COMBDGOTSOldAE______STDPRO_16,31.536,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyPropane2016
TO,COMBDGOTSOldLIFLC___STDELC_16,1,CommercialBuildingOther ServicesOldLightingFluocompactStandard EfficiencyElectricity2016
TO,COMBDGOTSOldLIFLU___STDELC_16,1,CommercialBuildingOther ServicesOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,COMBDGOTSOldLIHAL___STDELC_16,1,CommercialBuildingOther ServicesOldLightingHalogenStandard EfficiencyElectricity2016
TO,COMBDGOTSOldLIINC___STDELC_16,1,CommercialBuildingOther ServicesOldLightingIncandescentStandard EfficiencyElectricity2016
TO,COMBDGOTSOldLILED___STDELC_16,1,CommercialBuildingOther ServicesOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGOTSOldSC______STDELC_16,31.536,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyElectricity2016
TO,COMBDGOTSOldSC_________DCO_16,31.536,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling2016
TO,COMBDGOTSOldSHFUR___STDELC_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyElectricity2016
TO,COMBDGOTSOldSHHEP___STDELC_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,COMBDGOTSOldSHPLT___STDELC_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,COMBDGOTSOldSHFUR___STDHFO_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGOTSOldSHFUR___STDKER_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,COMBDGOTSOldSHFUR___STDLFO_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,COMBDGOTSOldSHFUR___STDPRO_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,COMBDGOTSOldSH_________DHE_16,31.536,CommercialBuildingOther ServicesOldSpace HeatingDistrict Heating2016
TO,COMBDGOTSOldWH______STDELC_16,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyElectricity2016
TO,COMBDGOTSOldWH______STDHFO_16,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyHeavy Fuel Oil2016
TO,COMBDGOTSOldWH______STDKER_16,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyKerosene2016
TO,COMBDGOTSOldWH______STDLFO_16,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,COMBDGOTSOldWH______STDPRO_16,31.536,CommercialBuildingOther ServicesOldWater HeatingStandard EfficiencyPropane2016
TO,COMBDGOTSOldWH_________DHE_16,31.536,CommercialBuildingOther ServicesOldWater HeatingDistrict Heating2016
TO,COMBDGOTSOldSLLED___STDELC_16,1,CommercialBuildingOther ServicesOldStreet LightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,COMBDGWSTNewSHFUR___HIGNGA_23,31.536,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGWSTNewSHFUR___ESRNGA_23,31.536,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGWSTNewSHFUR___STDNGA_23,31.536,CommercialBuildingWholesale TradeNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGWSTNewWHWTK___HIGNGA_23,31.536,CommercialBuildingWholesale TradeNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGWSTNewWHWTK___ESRNGA_23,31.536,CommercialBuildingWholesale TradeNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGWSTNewWHWTK___STDNGA_23,31.536,CommercialBuildingWholesale TradeNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGRTTNewSHFUR___HIGNGA_23,31.536,CommercialBuildingRetail TradeNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGRTTNewSHFUR___ESRNGA_23,31.536,CommercialBuildingRetail TradeNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGRTTNewSHFUR___STDNGA_23,31.536,CommercialBuildingRetail TradeNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGRTTNewWHWTK___HIGNGA_23,31.536,CommercialBuildingRetail TradeNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGRTTNewWHWTK___ESRNGA_23,31.536,CommercialBuildingRetail TradeNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGRTTNewWHWTK___STDNGA_23,31.536,CommercialBuildingRetail TradeNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGTAWNewSHFUR___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGTAWNewSHFUR___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGTAWNewSHFUR___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGTAWNewWHWTK___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGTAWNewWHWTK___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGTAWNewWHWTK___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGICINewSHFUR___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGICINewSHFUR___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGICINewSHFUR___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGICINewWHWTK___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGICINewWHWTK___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGICINewWHWTK___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGOFFNewSHFUR___HIGNGA_23,31.536,CommercialBuildingOfficesNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGOFFNewSHFUR___ESRNGA_23,31.536,CommercialBuildingOfficesNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGOFFNewSHFUR___STDNGA_23,31.536,CommercialBuildingOfficesNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGOFFNewWHWTK___HIGNGA_23,31.536,CommercialBuildingOfficesNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGOFFNewWHWTK___ESRNGA_23,31.536,CommercialBuildingOfficesNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGOFFNewWHWTK___STDNGA_23,31.536,CommercialBuildingOfficesNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGEDSNewSHFUR___HIGNGA_23,31.536,CommercialBuildingEducational ServicesNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGEDSNewSHFUR___ESRNGA_23,31.536,CommercialBuildingEducational ServicesNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGEDSNewSHFUR___STDNGA_23,31.536,CommercialBuildingEducational ServicesNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGEDSNewWHWTK___HIGNGA_23,31.536,CommercialBuildingEducational ServicesNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGEDSNewWHWTK___ESRNGA_23,31.536,CommercialBuildingEducational ServicesNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGEDSNewWHWTK___STDNGA_23,31.536,CommercialBuildingEducational ServicesNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGHLCNewSHFUR___HIGNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGHLCNewSHFUR___ESRNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGHLCNewSHFUR___STDNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGHLCNewWHWTK___HIGNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGHLCNewWHWTK___ESRNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGHLCNewWHWTK___STDNGA_23,31.536,CommercialBuildingHealth Care and Social AssistanceNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGAERNewSHFUR___HIGNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023"
TO,COMBDGAERNewSHFUR___ESRNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceEnergy StarNatural Gas2023"
TO,COMBDGAERNewSHFUR___STDNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023"
TO,COMBDGAERNewWHWTK___HIGNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingWith TankHigh EfficiencyNatural Gas2023"
TO,COMBDGAERNewWHWTK___ESRNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingWith TankEnergy StarNatural Gas2023"
TO,COMBDGAERNewWHWTK___STDNGA_23,31.536,"CommercialBuildingArts, Entertainment and RecreationNewWater HeatingWith TankStandard EfficiencyNatural Gas2023"
TO,COMBDGAFSNewSHFUR___HIGNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGAFSNewSHFUR___ESRNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGAFSNewSHFUR___STDNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGAFSNewWHWTK___HIGNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGAFSNewWHWTK___ESRNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGAFSNewWHWTK___STDNGA_23,31.536,CommercialBuildingAccommodation and Food ServicesNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGOTSNewSHFUR___HIGNGA_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGOTSNewSHFUR___ESRNGA_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGOTSNewSHFUR___STDNGA_23,31.536,CommercialBuildingOther ServicesNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGOTSNewWHWTK___HIGNGA_23,31.536,CommercialBuildingOther ServicesNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGOTSNewWHWTK___ESRNGA_23,31.536,CommercialBuildingOther ServicesNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGOTSNewWHWTK___STDNGA_23,31.536,CommercialBuildingOther ServicesNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGWSTOldSHFUR___HIGNGA_23,31.536,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGWSTOldSHFUR___ESRNGA_23,31.536,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGWSTOldSHFUR___STDNGA_23,31.536,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGWSTOldWHWTK___HIGNGA_23,31.536,CommercialBuildingWholesale TradeOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGWSTOldWHWTK___ESRNGA_23,31.536,CommercialBuildingWholesale TradeOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGWSTOldWHWTK___STDNGA_23,31.536,CommercialBuildingWholesale TradeOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGRTTOldSHFUR___HIGNGA_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGRTTOldSHFUR___ESRNGA_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGRTTOldSHFUR___STDNGA_23,31.536,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGRTTOldWHWTK___HIGNGA_23,31.536,CommercialBuildingRetail TradeOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGRTTOldWHWTK___ESRNGA_23,31.536,CommercialBuildingRetail TradeOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGRTTOldWHWTK___STDNGA_23,31.536,CommercialBuildingRetail TradeOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGTAWOldSHFUR___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGTAWOldSHFUR___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGTAWOldSHFUR___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGTAWOldWHWTK___HIGNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGTAWOldWHWTK___ESRNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGTAWOldWHWTK___STDNGA_23,31.536,CommercialBuildingTransportation and WarehousingOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGICIOldSHFUR___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,COMBDGICIOldSHFUR___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,COMBDGICIOldSHFUR___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,COMBDGICIOldWHWTK___HIGNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,COMBDGICIOldWHWTK___ESRNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,COMBDGICIOldWHWTK___STDNGA_23,31.536,CommercialBuildingInformation and Cultural IndustriesOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,COMBDGOFFOldSHFUR___HIGNGA_23,31.536,CommercialBuildingOfficesOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
