"Discounted Investment and fixed Costs for waste sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,22.629108998878184
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,26.07109611341509
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.957451820079076
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,25.94237744653672
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,20.918552697695382
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2018,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,24.587660797547265
2019,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,122.91851794836786
2019,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,360.47203719202554
2019,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,134.4919774525079
2019,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,119.20134647696769
2019,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,359.7619457489911
2019,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,133.64711798280655
2019,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,113.2389633474075
2019,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,315.54308338516904
2019,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,126.22931099201924
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,199.59385612755767
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,585.4503107938078
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,218.3867235467514
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,193.55795038896304
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,584.29703616187
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,217.0148492168443
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,183.87629248743596
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,512.4802402863621
2019,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,204.9698886526184
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,23.09269815925403
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,25.26700363778023
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,22.394353270070685
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,25.108279915379043
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.27420053621981
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,23.7146967458048
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,22.17709512528419
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,24.26519150519459
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.506438932107
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,24.112761024093807
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,20.430699165270653
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,0.0
2019,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.77443207251315
2020,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,116.91861252919098
2020,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,115.92254003696776
2020,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,121.47608674616126
2020,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,113.333397650029
2020,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,111.50511271571
2020,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,120.5707472894988
2020,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,107.31895762732611
2020,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,104.41107503036662
2020,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,113.48817677533329
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,195.54680800589423
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,190.4287467524973
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,203.16920033863937
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,189.55052297933088
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,183.1721325652212
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,201.65501677896071
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,179.4913499961686
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,171.5185861073526
2020,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,189.8093916337262
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.96549611401522
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,37.56935847206975
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.82170865397836
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.291941905727985
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,36.13771359520869
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.651622558300325
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,20.162009244974985
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,33.8386055465924
2020,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,21.321020255204232
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.727423111766033
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,37.16216302710484
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.57435559318215
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.061169219925652
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,35.74603503145692
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.406112975440088
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,19.94348333290763
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,33.47184586255945
2020,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,21.08993240374735
2021,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,122.7035436623402
2021,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,121.2613729630726
2021,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,122.5270275522326
2021,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,118.80196805053214
2021,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,116.55012154612989
2021,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,121.7889461901152
2021,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,112.19299162489976
2021,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,108.7245586861555
2021,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,114.39398782509554
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,211.37879032594256
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,204.89779892362435
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,211.07470976955483
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,204.65762882910215
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,196.9371019438753
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,209.80323267256213
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,193.27248541395227
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,183.714089815887
2021,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,197.06409485263052
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,23.052310946797377
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,39.1173098218762
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,23.01914887065948
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,22.31932205746797
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,37.59752263142914
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,22.880485548022392
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.077693861113843
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,35.07309989528376
2021,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,21.491194949063324
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,23.48653225843806
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,39.85413701538019
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,23.452745529950537
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,22.73973653656691
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,38.30572258713586
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,23.31147029695136
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,21.474720601550256
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,35.7337489501652
2021,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,21.89601053918117
2022,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,115.10540010700802
2022,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,113.50250453873102
