"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2016,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,959.7628263014519
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,2132.435880115206
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Medium,Natural Gas,1706.6986104637585
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Biomass,3509.070461915883
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Wood Pellet,7.641566696811706
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,1.068451969405754
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,364.89597996273693
2016,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,4147.255914931716
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Biomass,20.70670558518356
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Wood Pellet,21.497626979872866
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,21.19355026123552
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,20.225542858258525
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,21.408531680397495
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,6556.14628074994
2016,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,___,Standard,Electricity,7.0694905553193905
2016,Residential Building,FixedCosts,Undiscounted,Freezer,___,___,Standard,Electricity,5.619075327565133
2016,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,9.210698192684134
2016,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,1219.5105460798152
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,2972.360502972454
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Medium,Natural Gas,2378.933682144935
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Biomass,4519.082229251294
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Wood Pellet,9.841030163967138
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,1.528232451914318
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,521.9194630361158
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,5059.24436353147
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Biomass,24.57431755232689
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Wood Pellet,25.512967760688948
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,25.152095394328043
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,24.003282937614443
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,25.407231183099604
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,7780.707556779979
2016,Residential Building,InvestmentCosts,Discounted,Other Appliances,Other,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Clothe Dryer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Clothe Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Dish Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Freezer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Range,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Refrigerator,___,___,Standard,Electricity,214.53816835238308
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,Room,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Medium,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Plinthe,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Other Appliances,Other,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Clothe Dryer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Clothe Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Dish Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Freezer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Range,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,188.54841010275408
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,Room,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Medium,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,355.7487267128321
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,41.1326163535704
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,22.048103672392454
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,37.02515845809035
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Electricity,512.7370199542137
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Natural Gas,30.32137727599388
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,437.71021458023364
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,9.569911418452786
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,6.098910800935108
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,8.679412887075078
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,8.680180747846661
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,55.589289821106874
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,1231.988021484553
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,96.68567587563474
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,418.12130524939147
2017,Commercial Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,201.73688900905756
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Electricity,10.23096582055926
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Heavy Fuel Oil,19.595264750220526
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,19.595674112234736
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,28.315328226107
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,245.91606330215464
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,13.091327994662205
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,43.66244944719539
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,417.046034566858
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,48.219974531247324
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,25.847103631976488
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,43.404780831782425
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Electricity,671.047921055241
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Natural Gas,38.098771339754
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,572.856099887108
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,13.210714217698786
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,8.530667061111323
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,12.140066323679342
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,12.141140345714668
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,77.7538382025163
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,1723.205991625686
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,133.4690340471896
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,539.8753022344454
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,278.4862128114826
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,12.506169654286563
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,23.952939505912962
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,23.95343990351858
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,34.612206200601484
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,300.60387868668545
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,16.002630814400177
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,53.3722827234005
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Lighting,Fluorescent,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Lighting,Halogen,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Lighting,Incandescent,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Cooling,___,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Cooling,___,___,Standard,Natural Gas,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.0
